epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,22581.8,2.51279,1.40578,1.90403,0.6273,0.48374,0.51663,0.32145,2.45244,1.5489,1.92241,0.003664,0.003664,0.003664
130,22755.3,2.51597,1.39801,1.89897,0.63049,0.48237,0.51635,0.32098,2.45235,1.54749,1.92236,0.0036145,0.0036145,0.0036145
131,22928.6,2.50803,1.39541,1.90085,0.62709,0.48201,0.51592,0.32085,2.45299,1.54746,1.92242,0.003565,0.003565,0.003565
132,23102.4,2.50005,1.38697,1.89702,0.62138,0.48123,0.51523,0.32047,2.45297,1.54813,1.92229,0.0035155,0.0035155,0.0035155
133,23275.8,2.50553,1.38875,1.89912,0.63313,0.47898,0.51567,0.32097,2.45221,1.54814,1.92209,0.003466,0.003466,0.003466
134,23449.3,2.49663,1.38332,1.89741,0.63321,0.47892,0.51556,0.32101,2.45204,1.54833,1.92209,0.0034165,0.0034165,0.0034165
135,23622.4,2.48665,1.37716,1.89215,0.6272,0.4797,0.51572,0.32072,2.45256,1.54836,1.92207,0.003367,0.003367,0.003367
136,23796.5,2.48702,1.37686,1.89532,0.62282,0.48065,0.51654,0.32097,2.45182,1.54773,1.92182,0.0033175,0.0033175,0.0033175
137,23970.4,2.48697,1.37951,1.89213,0.62595,0.47808,0.51713,0.32184,2.45171,1.54833,1.92167,0.003268,0.003268,0.003268
138,24143.6,2.47775,1.37064,1.89,0.62848,0.47812,0.51751,0.32205,2.45147,1.54833,1.92134,0.0032185,0.0032185,0.0032185
139,24316.9,2.48463,1.36851,1.8891,0.63709,0.47494,0.51726,0.32196,2.45169,1.54812,1.92124,0.003169,0.003169,0.003169
140,24489.7,2.4683,1.35609,1.89093,0.63037,0.47681,0.51725,0.3221,2.4514,1.54855,1.92117,0.0031195,0.0031195,0.0031195
141,24663.9,2.47364,1.36581,1.88534,0.63249,0.47734,0.51769,0.32217,2.45127,1.54899,1.921,0.00307,0.00307,0.00307
142,24837.2,2.47875,1.3644,1.89097,0.63213,0.47653,0.51716,0.32198,2.45105,1.54967,1.92103,0.0030205,0.0030205,0.0030205
143,25010.3,2.46349,1.35149,1.88513,0.63537,0.47652,0.51697,0.3218,2.45105,1.54928,1.92115,0.002971,0.002971,0.002971
144,25183.7,2.4647,1.35016,1.8871,0.63428,0.47804,0.51645,0.3214,2.45088,1.54951,1.92089,0.0029215,0.0029215,0.0029215
145,25357.1,2.45754,1.35,1.87878,0.63644,0.47863,0.51718,0.32196,2.45082,1.54996,1.92094,0.002872,0.002872,0.002872
146,25530.9,2.45636,1.3438,1.88213,0.63238,0.47969,0.51609,0.32164,2.45084,1.5497,1.92102,0.0028225,0.0028225,0.0028225
147,25704.7,2.45954,1.34957,1.88319,0.62962,0.47939,0.51619,0.32175,2.45115,1.54937,1.92103,0.002773,0.002773,0.002773
148,25878.3,2.45035,1.34163,1.87715,0.62941,0.47764,0.51591,0.32198,2.45058,1.54933,1.92082,0.0027235,0.0027235,0.0027235
149,26051.8,2.44496,1.33607,1.88035,0.6243,0.47815,0.51605,0.32202,2.45054,1.54959,1.92108,0.002674,0.002674,0.002674
150,26225,2.44957,1.33572,1.87609,0.6255,0.4755,0.51615,0.32187,2.45025,1.54986,1.92079,0.0026245,0.0026245,0.0026245
151,26398.7,2.4391,1.33049,1.8763,0.62756,0.47452,0.51638,0.32205,2.45084,1.55026,1.92093,0.002575,0.002575,0.002575
152,26572.5,2.44504,1.33065,1.87375,0.63142,0.47637,0.51722,0.32225,2.4508,1.5506,1.92068,0.0025255,0.0025255,0.0025255
153,26745.4,2.42841,1.32016,1.86939,0.63905,0.4706,0.51723,0.32293,2.45107,1.55084,1.92048,0.002476,0.002476,0.002476
154,26918.5,2.41855,1.31951,1.87253,0.63193,0.47581,0.51716,0.32268,2.4513,1.55155,1.9205,0.0024265,0.0024265,0.0024265
155,27092.1,2.4224,1.31865,1.87292,0.62726,0.4758,0.51764,0.32295,2.45095,1.55274,1.92034,0.002377,0.002377,0.002377
156,27265.1,2.42373,1.31718,1.86761,0.63074,0.47426,0.5179,0.32267,2.4506,1.55305,1.92012,0.0023275,0.0023275,0.0023275
157,27438.5,2.42369,1.31623,1.87056,0.62952,0.4748,0.51742,0.32227,2.45064,1.55328,1.92002,0.002278,0.002278,0.002278
158,27612,2.42905,1.31848,1.87063,0.63761,0.47148,0.51811,0.3232,2.45052,1.55399,1.91998,0.0022285,0.0022285,0.0022285
159,27785.3,2.41533,1.30656,1.86711,0.63635,0.47065,0.51856,0.32347,2.45099,1.55399,1.91989,0.002179,0.002179,0.002179
160,27958.6,2.41242,1.30603,1.86622,0.64768,0.46763,0.51821,0.32275,2.45105,1.55517,1.91999,0.0021295,0.0021295,0.0021295
161,28132,2.40867,1.30462,1.86921,0.63729,0.4715,0.51827,0.32293,2.45107,1.55581,1.91981,0.00208,0.00208,0.00208
162,28305.1,2.40185,1.29936,1.86721,0.64266,0.46855,0.51801,0.32243,2.4512,1.55639,1.91983,0.0020305,0.0020305,0.0020305
163,28478.5,2.40715,1.301,1.86391,0.6462,0.46672,0.51755,0.32256,2.45169,1.55714,1.91989,0.001981,0.001981,0.001981
164,28652,2.40049,1.29615,1.8635,0.65664,0.46417,0.51731,0.32256,2.45198,1.55735,1.91967,0.0019315,0.0019315,0.0019315
165,28825.3,2.39353,1.28921,1.86052,0.65264,0.46541,0.51776,0.32277,2.45168,1.55815,1.91955,0.001882,0.001882,0.001882
166,28998.6,2.3939,1.28629,1.86332,0.65315,0.46478,0.51828,0.32324,2.45232,1.55763,1.91974,0.0018325,0.0018325,0.0018325
167,29171.7,2.38468,1.28551,1.85903,0.64716,0.46665,0.51847,0.32304,2.45247,1.55836,1.91986,0.001783,0.001783,0.001783
168,29345.5,2.3923,1.28816,1.85606,0.65384,0.46488,0.51837,0.32319,2.45245,1.55977,1.91973,0.0017335,0.0017335,0.0017335
169,29519.3,2.38499,1.28228,1.85658,0.65379,0.46519,0.5185,0.32335,2.45311,1.55987,1.91971,0.001684,0.001684,0.001684
170,29692.3,2.38154,1.27865,1.85592,0.65293,0.46279,0.51865,0.32349,2.45293,1.56083,1.91967,0.0016345,0.0016345,0.0016345
171,29866,2.38805,1.28161,1.85363,0.66246,0.46049,0.51881,0.32348,2.45355,1.56178,1.91978,0.001585,0.001585,0.001585
172,30039.6,2.3754,1.27469,1.85475,0.66002,0.45871,0.51871,0.32402,2.4533,1.56147,1.91957,0.0015355,0.0015355,0.0015355
173,30213,2.36473,1.26626,1.8534,0.67265,0.45698,0.51867,0.32422,2.45283,1.56133,1.91935,0.001486,0.001486,0.001486
174,30386,2.36242,1.27112,1.84838,0.66987,0.45569,0.5184,0.3246,2.45303,1.56143,1.91931,0.0014365,0.0014365,0.0014365
175,30559,2.35994,1.26326,1.84885,0.67474,0.4536,0.51784,0.32402,2.45335,1.56231,1.91933,0.001387,0.001387,0.001387
176,30732.6,2.36667,1.26319,1.84846,0.67217,0.45392,0.51739,0.32362,2.45405,1.56228,1.91947,0.0013375,0.0013375,0.0013375
177,30905.7,2.35808,1.25897,1.84638,0.67485,0.45301,0.51721,0.32355,2.45397,1.56232,1.91964,0.001288,0.001288,0.001288
178,31078.7,2.34706,1.25688,1.84491,0.67493,0.45272,0.51742,0.32387,2.45411,1.56343,1.91968,0.0012385,0.0012385,0.0012385
179,31252.8,2.34691,1.25478,1.84494,0.67581,0.4521,0.51704,0.32377,2.45391,1.56349,1.91965,0.001189,0.001189,0.001189
180,31426.1,2.35182,1.25276,1.84602,0.67824,0.45225,0.51694,0.32318,2.45421,1.56449,1.91959,0.0011395,0.0011395,0.0011395
181,31599.5,2.34296,1.2466,1.84275,0.67677,0.45314,0.51685,0.32324,2.45471,1.5644,1.91949,0.00109,0.00109,0.00109
182,31772.7,2.33998,1.24284,1.84384,0.67566,0.45301,0.51654,0.32303,2.45423,1.56536,1.91944,0.0010405,0.0010405,0.0010405
183,31945.8,2.33888,1.24492,1.84402,0.67357,0.4543,0.51622,0.32291,2.45523,1.56528,1.91942,0.000991,0.000991,0.000991
184,32119.2,2.33316,1.23833,1.84199,0.67498,0.45393,0.51615,0.32256,2.45574,1.56521,1.9194,0.0009415,0.0009415,0.0009415
