epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,22431,1.06492,0.62642,0.94535,0.67943,0.46124,0.52933,0.32244,1.06218,0.67534,0.9533,0.0032185,0.0032185,0.0032185
139,22592.7,1.06485,0.62555,0.94415,0.67415,0.46217,0.52909,0.32213,1.0617,0.67556,0.95314,0.003169,0.003169,0.003169
140,22754.4,1.06198,0.62328,0.94553,0.6785,0.46147,0.52885,0.32189,1.06177,0.67567,0.95307,0.0031195,0.0031195,0.0031195
141,22916.8,1.06121,0.62165,0.94276,0.6841,0.45946,0.52887,0.32184,1.06171,0.67568,0.95295,0.00307,0.00307,0.00307
142,23078.4,1.06569,0.62745,0.94472,0.68735,0.46023,0.52898,0.32219,1.06202,0.67573,0.95287,0.0030205,0.0030205,0.0030205
143,23240.3,1.0569,0.62089,0.94158,0.68673,0.46076,0.52887,0.32187,1.0618,0.67593,0.9527,0.002971,0.002971,0.002971
144,23402,1.05977,0.62095,0.94369,0.68319,0.45823,0.52847,0.32199,1.06183,0.67597,0.95266,0.0029215,0.0029215,0.0029215
145,23564.1,1.05322,0.61841,0.93944,0.68323,0.46096,0.52831,0.32272,1.06199,0.67579,0.95255,0.002872,0.002872,0.002872
146,23726.3,1.05489,0.61728,0.94098,0.68273,0.46062,0.52858,0.32267,1.06191,0.676,0.95242,0.0028225,0.0028225,0.0028225
147,23888.1,1.05586,0.61864,0.94119,0.67579,0.45843,0.52852,0.32287,1.06185,0.67605,0.95238,0.002773,0.002773,0.002773
148,24050.2,1.05461,0.61771,0.93938,0.66835,0.46436,0.52904,0.32279,1.06176,0.67588,0.95231,0.0027235,0.0027235,0.0027235
149,24212.1,1.04986,0.61224,0.94025,0.66671,0.46479,0.52866,0.32265,1.06202,0.67588,0.95226,0.002674,0.002674,0.002674
150,24373.9,1.05153,0.61286,0.93895,0.65601,0.46682,0.52834,0.32265,1.06188,0.67589,0.95216,0.0026245,0.0026245,0.0026245
151,24536,1.04647,0.61094,0.93804,0.64929,0.46939,0.5291,0.323,1.06203,0.67604,0.95205,0.002575,0.002575,0.002575
152,24698,1.04994,0.61262,0.93776,0.64634,0.4711,0.52889,0.32279,1.06205,0.67619,0.95205,0.0025255,0.0025255,0.0025255
153,24859.7,1.04285,0.60778,0.93589,0.65074,0.46849,0.52846,0.32163,1.06202,0.67631,0.95202,0.002476,0.002476,0.002476
154,25021.2,1.04026,0.60614,0.93615,0.63056,0.47975,0.52796,0.32167,1.06219,0.67636,0.95193,0.0024265,0.0024265,0.0024265
155,25182.9,1.04117,0.60616,0.93638,0.62902,0.47988,0.52679,0.3208,1.06196,0.67629,0.9518,0.002377,0.002377,0.002377
156,25344.5,1.04017,0.60529,0.9348,0.62973,0.47992,0.52702,0.32086,1.06209,0.67648,0.95177,0.0023275,0.0023275,0.0023275
157,25506.6,1.04047,0.60486,0.93484,0.63192,0.47766,0.52687,0.32078,1.06221,0.67648,0.95166,0.002278,0.002278,0.002278
158,25668.9,1.04352,0.6071,0.93561,0.63172,0.4784,0.52665,0.32099,1.06203,0.67658,0.95156,0.0022285,0.0022285,0.0022285
159,25831.1,1.0383,0.60235,0.93373,0.63192,0.47797,0.52634,0.32042,1.06231,0.67636,0.9515,0.002179,0.002179,0.002179
160,25993.1,1.03735,0.60126,0.9341,0.6287,0.48065,0.52556,0.32,1.06221,0.67651,0.95143,0.0021295,0.0021295,0.0021295
161,26155.3,1.03552,0.60054,0.93356,0.63345,0.47981,0.52639,0.31981,1.06213,0.67655,0.95133,0.00208,0.00208,0.00208
162,26316.8,1.03362,0.59984,0.93381,0.63168,0.47623,0.52626,0.31989,1.06213,0.67647,0.95128,0.0020305,0.0020305,0.0020305
163,26478.7,1.03416,0.59997,0.93242,0.63404,0.47854,0.52592,0.32,1.06219,0.67648,0.95125,0.001981,0.001981,0.001981
164,26640.9,1.03257,0.59894,0.9319,0.63556,0.47974,0.5251,0.31978,1.06209,0.67659,0.95112,0.0019315,0.0019315,0.0019315
165,26803.8,1.0299,0.59533,0.93084,0.64001,0.48107,0.52543,0.31996,1.06236,0.67673,0.95105,0.001882,0.001882,0.001882
166,26966.4,1.02751,0.59463,0.93142,0.63628,0.48118,0.52486,0.31951,1.06248,0.67671,0.95101,0.0018325,0.0018325,0.0018325
167,27128.1,1.02559,0.59227,0.92991,0.6355,0.48138,0.52532,0.3193,1.06244,0.67676,0.95092,0.001783,0.001783,0.001783
168,27289.9,1.02688,0.5928,0.9287,0.63352,0.48166,0.52533,0.3192,1.06223,0.67697,0.95081,0.0017335,0.0017335,0.0017335
169,27451,1.02243,0.58981,0.92867,0.63615,0.48129,0.52529,0.31924,1.06242,0.67719,0.95079,0.001684,0.001684,0.001684
170,27612.8,1.02338,0.58863,0.92858,0.64347,0.47755,0.52449,0.31871,1.06249,0.67728,0.95075,0.0016345,0.0016345,0.0016345
171,27774.4,1.02608,0.59072,0.92749,0.64347,0.47731,0.52476,0.31886,1.06237,0.67739,0.95059,0.001585,0.001585,0.001585
172,27936.2,1.02128,0.58874,0.92833,0.64477,0.47663,0.52459,0.3192,1.06254,0.67755,0.95056,0.0015355,0.0015355,0.0015355
173,28097.9,1.01692,0.58594,0.92757,0.64431,0.47658,0.52527,0.31944,1.06253,0.67773,0.95053,0.001486,0.001486,0.001486
174,28259,1.01561,0.58472,0.92524,0.64679,0.47713,0.52494,0.31918,1.06272,0.67784,0.95047,0.0014365,0.0014365,0.0014365
175,28421,1.01333,0.58223,0.92493,0.64706,0.47716,0.52507,0.31919,1.06298,0.67783,0.95053,0.001387,0.001387,0.001387
176,28582.6,1.01842,0.58384,0.92467,0.64582,0.47754,0.52546,0.31953,1.0629,0.67804,0.95038,0.0013375,0.0013375,0.0013375
177,28744,1.01316,0.58211,0.92406,0.64429,0.47703,0.52563,0.31959,1.06283,0.67802,0.95041,0.001288,0.001288,0.001288
178,28905.4,1.0088,0.58114,0.92339,0.6496,0.47326,0.52551,0.31946,1.06318,0.67832,0.95028,0.0012385,0.0012385,0.0012385
179,29067.2,1.00636,0.57847,0.92317,0.6506,0.47346,0.525,0.31937,1.06325,0.67828,0.9502,0.001189,0.001189,0.001189
180,29228.9,1.0122,0.57986,0.92404,0.65003,0.47269,0.52512,0.31895,1.06285,0.67816,0.95007,0.0011395,0.0011395,0.0011395
181,29391,1.00664,0.57668,0.92187,0.65057,0.47255,0.52484,0.31935,1.0634,0.67854,0.95016,0.00109,0.00109,0.00109
182,29552.9,1.00558,0.57514,0.92213,0.654,0.47138,0.52467,0.31878,1.06335,0.67827,0.95003,0.0010405,0.0010405,0.0010405
183,29714.8,1.006,0.57616,0.92313,0.6543,0.47116,0.52448,0.31875,1.06347,0.67857,0.94999,0.000991,0.000991,0.000991
